ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),RunRepeats,Warmup,BenchFile,Status
EXP_DBL_0565,bat,1,sample-loader-inlining,EnumSizeOpt,6604264,23.558722,188.562704,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0565,bat,2,sample-loader-inlining,EnumSizeOpt,6604264,23.618785,188.562704,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0565,bat,3,sample-loader-inlining,EnumSizeOpt,6604264,23.703121,188.562704,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0565,bat,4,sample-loader-inlining,EnumSizeOpt,6604264,23.592125,188.562704,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0565,bat,5,sample-loader-inlining,EnumSizeOpt,6604264,23.412569,188.562704,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0565,bat,6,sample-loader-inlining,EnumSizeOpt,6604264,23.291873,188.562704,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0565,bat,7,sample-loader-inlining,EnumSizeOpt,6604264,23.680919,188.562704,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0565,bat,8,sample-loader-inlining,EnumSizeOpt,6604264,23.578243,188.562704,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0565,bat,9,sample-loader-inlining,EnumSizeOpt,6604264,23.313135,188.562704,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0565,bat,10,sample-loader-inlining,EnumSizeOpt,6604264,23.302975,188.562704,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0566,bat,1,thinlto-funcattrs,EnumSizeOpt,6604264,23.710878,188.222303,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0566,bat,2,thinlto-funcattrs,EnumSizeOpt,6604264,23.392479,188.222303,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0566,bat,3,thinlto-funcattrs,EnumSizeOpt,6604264,23.703454,188.222303,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0566,bat,4,thinlto-funcattrs,EnumSizeOpt,6604264,23.636452,188.222303,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0566,bat,5,thinlto-funcattrs,EnumSizeOpt,6604264,23.391928,188.222303,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0566,bat,6,thinlto-funcattrs,EnumSizeOpt,6604264,23.546604,188.222303,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0566,bat,7,thinlto-funcattrs,EnumSizeOpt,6604264,23.523974,188.222303,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0566,bat,8,thinlto-funcattrs,EnumSizeOpt,6604264,23.697890,188.222303,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0566,bat,9,thinlto-funcattrs,EnumSizeOpt,6604264,23.314957,188.222303,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0566,bat,10,thinlto-funcattrs,EnumSizeOpt,6604264,23.873175,188.222303,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0567,bat,1,vp,EnumSizeOpt,6604296,23.295930,189.040929,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0567,bat,2,vp,EnumSizeOpt,6604296,23.176990,189.040929,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0567,bat,3,vp,EnumSizeOpt,6604296,23.513959,189.040929,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0567,bat,4,vp,EnumSizeOpt,6604296,23.432571,189.040929,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0567,bat,5,vp,EnumSizeOpt,6604296,23.399047,189.040929,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0567,bat,6,vp,EnumSizeOpt,6604296,23.130578,189.040929,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0567,bat,7,vp,EnumSizeOpt,6604296,23.269043,189.040929,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0567,bat,8,vp,EnumSizeOpt,6604296,23.274667,189.040929,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0567,bat,9,vp,EnumSizeOpt,6604296,23.140147,189.040929,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0567,bat,10,vp,EnumSizeOpt,6604296,23.160397,189.040929,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0568,bat,1,whole-program-visibility,EnumSizeOpt,6604264,23.467525,188.630952,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0568,bat,2,whole-program-visibility,EnumSizeOpt,6604264,23.676290,188.630952,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0568,bat,3,whole-program-visibility,EnumSizeOpt,6604264,23.777338,188.630952,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0568,bat,4,whole-program-visibility,EnumSizeOpt,6604264,23.506962,188.630952,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0568,bat,5,whole-program-visibility,EnumSizeOpt,6604264,23.529553,188.630952,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0568,bat,6,whole-program-visibility,EnumSizeOpt,6604264,23.374406,188.630952,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0568,bat,7,whole-program-visibility,EnumSizeOpt,6604264,23.498037,188.630952,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0568,bat,8,whole-program-visibility,EnumSizeOpt,6604264,23.522330,188.630952,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0568,bat,9,whole-program-visibility,EnumSizeOpt,6604264,23.316331,188.630952,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0568,bat,10,whole-program-visibility,EnumSizeOpt,6604264,23.803398,188.630952,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0569,bat,1,2addr-hack,EnumSizeOpt,6604264,23.444623,188.979054,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0569,bat,2,2addr-hack,EnumSizeOpt,6604264,23.395933,188.979054,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0569,bat,3,2addr-hack,EnumSizeOpt,6604264,24.030887,188.979054,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0569,bat,4,2addr-hack,EnumSizeOpt,6604264,23.530143,188.979054,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0569,bat,5,2addr-hack,EnumSizeOpt,6604264,23.232608,188.979054,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0569,bat,6,2addr-hack,EnumSizeOpt,6604264,23.562916,188.979054,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0569,bat,7,2addr-hack,EnumSizeOpt,6604264,23.716290,188.979054,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0569,bat,8,2addr-hack,EnumSizeOpt,6604264,23.371580,188.979054,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0569,bat,9,2addr-hack,EnumSizeOpt,6604264,23.441513,188.979054,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0569,bat,10,2addr-hack,EnumSizeOpt,6604264,23.623758,188.979054,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0570,bat,1,cgp,EnumSizeOpt,6680936,23.934025,188.621062,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0570,bat,2,cgp,EnumSizeOpt,6680936,23.832016,188.621062,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0570,bat,3,cgp,EnumSizeOpt,6680936,24.173458,188.621062,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0570,bat,4,cgp,EnumSizeOpt,6680936,23.701359,188.621062,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0570,bat,5,cgp,EnumSizeOpt,6680936,23.752525,188.621062,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0570,bat,6,cgp,EnumSizeOpt,6680936,23.644740,188.621062,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0570,bat,7,cgp,EnumSizeOpt,6680936,23.711738,188.621062,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0570,bat,8,cgp,EnumSizeOpt,6680936,24.061613,188.621062,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0570,bat,9,cgp,EnumSizeOpt,6680936,24.351814,188.621062,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0570,bat,10,cgp,EnumSizeOpt,6680936,23.599079,188.621062,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0571,bat,1,cgp-gc-opts,EnumSizeOpt,6604264,23.411253,188.835614,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0571,bat,2,cgp-gc-opts,EnumSizeOpt,6604264,23.468216,188.835614,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0571,bat,3,cgp-gc-opts,EnumSizeOpt,6604264,23.626235,188.835614,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0571,bat,4,cgp-gc-opts,EnumSizeOpt,6604264,23.739283,188.835614,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0571,bat,5,cgp-gc-opts,EnumSizeOpt,6604264,23.402661,188.835614,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0571,bat,6,cgp-gc-opts,EnumSizeOpt,6604264,23.467580,188.835614,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0571,bat,7,cgp-gc-opts,EnumSizeOpt,6604264,23.355976,188.835614,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0571,bat,8,cgp-gc-opts,EnumSizeOpt,6604264,23.593758,188.835614,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0571,bat,9,cgp-gc-opts,EnumSizeOpt,6604264,23.682099,188.835614,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0571,bat,10,cgp-gc-opts,EnumSizeOpt,6604264,23.542250,188.835614,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0572,bat,1,complex-addr-modes,EnumSizeOpt,6604200,23.566559,188.403576,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0572,bat,2,complex-addr-modes,EnumSizeOpt,6604200,23.339939,188.403576,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0572,bat,3,complex-addr-modes,EnumSizeOpt,6604200,23.537008,188.403576,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0572,bat,4,complex-addr-modes,EnumSizeOpt,6604200,23.870856,188.403576,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0572,bat,5,complex-addr-modes,EnumSizeOpt,6604200,23.152304,188.403576,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0572,bat,6,complex-addr-modes,EnumSizeOpt,6604200,23.377592,188.403576,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0572,bat,7,complex-addr-modes,EnumSizeOpt,6604200,23.312239,188.403576,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0572,bat,8,complex-addr-modes,EnumSizeOpt,6604200,23.396388,188.403576,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0572,bat,9,complex-addr-modes,EnumSizeOpt,6604200,23.303404,188.403576,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0572,bat,10,complex-addr-modes,EnumSizeOpt,6604200,23.337366,188.403576,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0573,bat,1,dfa-sched,EnumSizeOpt,6604296,23.149134,188.529680,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0573,bat,2,dfa-sched,EnumSizeOpt,6604296,23.387533,188.529680,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0573,bat,3,dfa-sched,EnumSizeOpt,6604296,23.382417,188.529680,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0573,bat,4,dfa-sched,EnumSizeOpt,6604296,23.421971,188.529680,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0573,bat,5,dfa-sched,EnumSizeOpt,6604296,23.008636,188.529680,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0573,bat,6,dfa-sched,EnumSizeOpt,6604296,23.016274,188.529680,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0573,bat,7,dfa-sched,EnumSizeOpt,6604296,23.298891,188.529680,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0573,bat,8,dfa-sched,EnumSizeOpt,6604296,23.425983,188.529680,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0573,bat,9,dfa-sched,EnumSizeOpt,6604296,23.270858,188.529680,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0573,bat,10,dfa-sched,EnumSizeOpt,6604296,23.255031,188.529680,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0574,bat,1,i2p-p2i-opt,EnumSizeOpt,6607784,23.248503,189.578144,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0574,bat,2,i2p-p2i-opt,EnumSizeOpt,6607784,23.296051,189.578144,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0574,bat,3,i2p-p2i-opt,EnumSizeOpt,6607784,23.349064,189.578144,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0574,bat,4,i2p-p2i-opt,EnumSizeOpt,6607784,23.123003,189.578144,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0574,bat,5,i2p-p2i-opt,EnumSizeOpt,6607784,23.088981,189.578144,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0574,bat,6,i2p-p2i-opt,EnumSizeOpt,6607784,23.212521,189.578144,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0574,bat,7,i2p-p2i-opt,EnumSizeOpt,6607784,23.304127,189.578144,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0574,bat,8,i2p-p2i-opt,EnumSizeOpt,6607784,23.252598,189.578144,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0574,bat,9,i2p-p2i-opt,EnumSizeOpt,6607784,23.404318,189.578144,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0574,bat,10,i2p-p2i-opt,EnumSizeOpt,6607784,23.417399,189.578144,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0575,bat,1,mr-partial-inlining,EnumSizeOpt,6604296,23.130489,191.495550,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0575,bat,2,mr-partial-inlining,EnumSizeOpt,6604296,23.473547,191.495550,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0575,bat,3,mr-partial-inlining,EnumSizeOpt,6604296,23.707237,191.495550,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0575,bat,4,mr-partial-inlining,EnumSizeOpt,6604296,23.664983,191.495550,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0575,bat,5,mr-partial-inlining,EnumSizeOpt,6604296,23.303458,191.495550,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0575,bat,6,mr-partial-inlining,EnumSizeOpt,6604296,23.095633,191.495550,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0575,bat,7,mr-partial-inlining,EnumSizeOpt,6604296,23.572523,191.495550,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0575,bat,8,mr-partial-inlining,EnumSizeOpt,6604296,23.321175,191.495550,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0575,bat,9,mr-partial-inlining,EnumSizeOpt,6604296,23.243942,191.495550,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0575,bat,10,mr-partial-inlining,EnumSizeOpt,6604296,23.455164,191.495550,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0576,bat,1,partial-inlining,EnumSizeOpt,6604296,23.252088,192.303763,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0576,bat,2,partial-inlining,EnumSizeOpt,6604296,23.702049,192.303763,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0576,bat,3,partial-inlining,EnumSizeOpt,6604296,23.449379,192.303763,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0576,bat,4,partial-inlining,EnumSizeOpt,6604296,23.547232,192.303763,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0576,bat,5,partial-inlining,EnumSizeOpt,6604296,23.271721,192.303763,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0576,bat,6,partial-inlining,EnumSizeOpt,6604296,23.446895,192.303763,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0576,bat,7,partial-inlining,EnumSizeOpt,6604296,23.414372,192.303763,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0576,bat,8,partial-inlining,EnumSizeOpt,6604296,23.603630,192.303763,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0576,bat,9,partial-inlining,EnumSizeOpt,6604296,23.145030,192.303763,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0576,bat,10,partial-inlining,EnumSizeOpt,6604296,23.319542,192.303763,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0577,bat,1,partial-libcall-inlining,EnumSizeOpt,6604264,23.282034,190.627014,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0577,bat,2,partial-libcall-inlining,EnumSizeOpt,6604264,23.599801,190.627014,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0577,bat,3,partial-libcall-inlining,EnumSizeOpt,6604264,23.608646,190.627014,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0577,bat,4,partial-libcall-inlining,EnumSizeOpt,6604264,23.345717,190.627014,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0577,bat,5,partial-libcall-inlining,EnumSizeOpt,6604264,23.406183,190.627014,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0577,bat,6,partial-libcall-inlining,EnumSizeOpt,6604264,23.689033,190.627014,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0577,bat,7,partial-libcall-inlining,EnumSizeOpt,6604264,23.602589,190.627014,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0577,bat,8,partial-libcall-inlining,EnumSizeOpt,6604264,23.514137,190.627014,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0577,bat,9,partial-libcall-inlining,EnumSizeOpt,6604264,23.458082,190.627014,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0577,bat,10,partial-libcall-inlining,EnumSizeOpt,6604264,23.604391,190.627014,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0578,bat,1,peephole,EnumSizeOpt,6680712,23.249214,190.522198,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0578,bat,2,peephole,EnumSizeOpt,6680712,23.159565,190.522198,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0578,bat,3,peephole,EnumSizeOpt,6680712,23.460636,190.522198,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0578,bat,4,peephole,EnumSizeOpt,6680712,23.286709,190.522198,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0578,bat,5,peephole,EnumSizeOpt,6680712,23.685589,190.522198,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0578,bat,6,peephole,EnumSizeOpt,6680712,23.131670,190.522198,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0578,bat,7,peephole,EnumSizeOpt,6680712,23.423519,190.522198,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0578,bat,8,peephole,EnumSizeOpt,6680712,23.418043,190.522198,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0578,bat,9,peephole,EnumSizeOpt,6680712,23.354480,190.522198,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0578,bat,10,peephole,EnumSizeOpt,6680712,23.252435,190.522198,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0579,bat,1,post-ra,EnumSizeOpt,6604264,23.443899,190.385092,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0579,bat,2,post-ra,EnumSizeOpt,6604264,23.827935,190.385092,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0579,bat,3,post-ra,EnumSizeOpt,6604264,23.859242,190.385092,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0579,bat,4,post-ra,EnumSizeOpt,6604264,23.993337,190.385092,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0579,bat,5,post-ra,EnumSizeOpt,6604264,23.471369,190.385092,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0579,bat,6,post-ra,EnumSizeOpt,6604264,23.463034,190.385092,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0579,bat,7,post-ra,EnumSizeOpt,6604264,23.475275,190.385092,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0579,bat,8,post-ra,EnumSizeOpt,6604264,23.664137,190.385092,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0579,bat,9,post-ra,EnumSizeOpt,6604264,23.296434,190.385092,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0579,bat,10,post-ra,EnumSizeOpt,6604264,23.539734,190.385092,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0580,bat,1,spill-fusing,EnumSizeOpt,6631720,23.268107,191.259829,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0580,bat,2,spill-fusing,EnumSizeOpt,6631720,23.155051,191.259829,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0580,bat,3,spill-fusing,EnumSizeOpt,6631720,23.411286,191.259829,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0580,bat,4,spill-fusing,EnumSizeOpt,6631720,23.168967,191.259829,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0580,bat,5,spill-fusing,EnumSizeOpt,6631720,23.299365,191.259829,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0580,bat,6,spill-fusing,EnumSizeOpt,6631720,23.374201,191.259829,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0580,bat,7,spill-fusing,EnumSizeOpt,6631720,23.544764,191.259829,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0580,bat,8,spill-fusing,EnumSizeOpt,6631720,23.244128,191.259829,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0580,bat,9,spill-fusing,EnumSizeOpt,6631720,23.174526,191.259829,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0580,bat,10,spill-fusing,EnumSizeOpt,6631720,23.489582,191.259829,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0581,bat,1,strictnode-mutation,EnumSizeOpt,6604296,23.431741,192.751307,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0581,bat,2,strictnode-mutation,EnumSizeOpt,6604296,23.512334,192.751307,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0581,bat,3,strictnode-mutation,EnumSizeOpt,6604296,23.502905,192.751307,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0581,bat,4,strictnode-mutation,EnumSizeOpt,6604296,23.495385,192.751307,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0581,bat,5,strictnode-mutation,EnumSizeOpt,6604296,23.187959,192.751307,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0581,bat,6,strictnode-mutation,EnumSizeOpt,6604296,23.135919,192.751307,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0581,bat,7,strictnode-mutation,EnumSizeOpt,6604296,23.467784,192.751307,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0581,bat,8,strictnode-mutation,EnumSizeOpt,6604296,23.236965,192.751307,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0581,bat,9,strictnode-mutation,EnumSizeOpt,6604296,23.383046,192.751307,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0581,bat,10,strictnode-mutation,EnumSizeOpt,6604296,23.206956,192.751307,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0582,bat,1,binop-extract-shuffle,ForceInline,6604296,23.228652,190.238091,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0582,bat,2,binop-extract-shuffle,ForceInline,6604296,23.152505,190.238091,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0582,bat,3,binop-extract-shuffle,ForceInline,6604296,23.216475,190.238091,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_0582,bat,4,binop-extract-shuffle,ForceInline,6604296,23.113435,190.238091,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
