ConfigName,Mode,LLVM_Pass,MIR_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct,MIR_BB_Last,MIR_BB_Last_delta,MIR_TermBlocks_Last,MIR_TermBlocks_Last_delta,MIR_Goto_Last,MIR_Goto_Last_delta,MIR_SwitchInt_Last,MIR_SwitchInt_Last_delta,MIR_Locals_Last,MIR_Locals_Last_delta,LLVM_BB,LLVM_BB_delta,LLVM_br,LLVM_br_delta,LLVM_switch,LLVM_switch_delta,ASM_JmpLike,ASM_JmpLike_delta,LICM_Remarks_Passed,LICM_Remarks_Passed_delta,LICM_Remarks_Missed,LICM_Remarks_Missed_delta,HotLoop_SCCSize,HotLoop_SCCSize_delta,HotLoop_Loads,HotLoop_Loads_delta,FactorConst_InHotLoop,FactorConst_InHotLoop_delta,FactorConst_OutHotLoop,FactorConst_OutHotLoop_delta,FactorConst_Total,FactorConst_Total_delta,FactorConst_Hoisted,FactorConst_Hoisted_delta,licm_pass_rate,factor_hoist_rate
EXP_DBL_0606,default,ifcvt-forked-diamond,ForceInline,3,7.303701,15.780357,416960.0,36.753451743003836,15.70759606849441,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0365,default,cgp-ext-ld-promotion,DestinationPropagation,3,7.303907,13.80109,417040.0,36.757308857507695,1.1948555425544294,-0.02876594112570796,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0720,default,auto-upgrade-debug-info,GVN,3,7.30527,13.870191,416960.0,36.78282947434646,1.7015304293094502,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0815,default,thinlto-funcattrs,ImpossiblePredicates,3,7.305705,16.420836,416960.0,36.790974352060935,20.40383237178929,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0251,default,expand-reductions,DeadStoreElimination-initial,3,7.306307,14.568525,417008.0,36.80224611386353,6.821981658194587,-0.03643685875922564,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0613,default,tail-duplicate,ForceInline,3,7.306599,14.390942,416624.0,36.80771348005349,5.51987537297991,-0.12848787036149334,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1512,default,branch-fold,UnreachableEnumBranching,3,7.306767,13.411983,418832.0,36.810859087998395,-1.658225384792389,0.4008054463515265,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0083,default,strictnode-mutation,CopyProp,3,7.306912,12.176068,416960.0,36.81357404723655,-10.720425536220713,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0786,default,cleanups,ImpossiblePredicates,3,7.307408,15.180932,416960.0,36.822861080216754,11.312383350977484,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0279,default,ifcvt-triangle-rev,DeadStoreElimination-initial,3,7.30819,13.560172,416960.0,36.83750313624603,-0.5716471182934613,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0239,default,cgp-gc-opts,DeadStoreElimination-final,3,7.308282,14.930721,416960.0,36.839225731073014,9.477740869828665,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0478,default,nofree-inference,EarlyOtherwiseBranch,3,7.308453,13.148132,416960.0,36.84242751058835,-3.5928815481648724,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0805,default,cfi-fixup,ImpossiblePredicates,3,7.308856,14.953401,416960.0,36.84997322488475,9.644039279860417,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0753,default,promote-alloca-to-vector,ImpossiblePredicates,3,7.309445,12.472733,416960.0,36.861001576548745,-8.545164609762601,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0688,default,ifcvt-diamond,GVN,3,7.309694,16.709074,416960.0,36.86566381689567,22.517303320234273,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0750,default,interleaved-load-combine,ImpossiblePredicates,3,7.310394,12.559637,416960.0,36.8787705166661,-7.907951337037755,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0811,default,nounwind-inference,ImpossiblePredicates,3,7.310556,13.878278,416992.0,36.881803781470126,1.760827397648379,-0.040272317575984484,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0024,default,ifcvt-diamond,CopyProp,3,7.310739,15.60626,416960.0,36.885230247267266,14.431050464821649,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0311,default,layout-fsprofile-loader,DeadStoreElimination-initial,3,7.311378,13.902756,416960.0,36.897194791772,1.9403094294278,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0355,default,early-taildup,DestinationPropagation,3,7.311898,15.637487,417040.0,36.906931197315764,14.660018738633894,-0.02876594112570796,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0517,default,cgp-branch-opts,EnumSizeOpt,3,7.312529,12.525075,416960.0,36.918745950965956,-8.161373102801317,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0448,default,cgp-ext-ld-promotion,EarlyOtherwiseBranch,3,7.313216,17.780102,417040.0,36.931609240597815,30.370489100635023,-0.02876594112570796,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0814,default,sample-loader-inlining,ImpossiblePredicates,3,7.313843,16.221927,416960.0,36.943349098820775,18.945355720951262,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0348,default,preheader-prot,DestinationPropagation,3,7.314651,13.917279,417008.0,36.95847797512724,2.046797604423012,-0.03643685875922564,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0487,default,cgp,EarlyOtherwiseBranch,3,7.317141,12.962254,424320.0,37.00510037859639,-4.955809937048583,1.7163678205005306,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1345,default,block-placement,ScalarReplacementOfAggregates,3,7.318479,12.731623,409056.0,37.030152899014766,-6.646884390489194,-1.9426598906894244,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0030,default,ifcvt-triangle-rev,CopyProp,3,7.318526,15.063037,416960.0,37.03103292028507,10.447932246449533,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0244,default,partial-inlining,DeadStoreElimination-final,3,7.319661,15.322023,416960.0,37.05228449777,12.346916374336825,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0125,default,demotion,DataflowConstProp,3,7.319854,16.263622,416960.0,37.05589820213528,19.251079363203203,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0412,default,peephole,DestinationPropagation,3,7.320025,13.986845,425680.0,37.059099981650625,2.5568820485265764,2.0423818199251986,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0387,default,type-promotion,DestinationPropagation,3,7.320404,12.999244,416960.0,37.06619632338348,-4.684585149258702,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0590,default,advanced-peeling,ForceInline,3,7.32067,15.186973,416736.0,37.07117686929624,11.356678266982856,-0.10163965864417035,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0714,default,phi-elim-edge-splitting,GVN,3,7.322538,13.45619,416016.0,37.106153033826516,-1.3340828004769656,-0.274235305398407,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0124,default,copyprop,DataflowConstProp,3,7.322866,15.196859,417328.0,37.11229445886184,11.429166189450847,0.040272317575995586,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0427,default,loop-level-heuristics,EarlyOtherwiseBranch,3,7.322962,13.387866,416960.0,37.11409194911606,-1.835060426888313,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0738,default,complex-addr-modes,GVN,3,7.323304,12.848236,416944.0,37.12049550814675,-5.791833398909274,-0.05177869402627211,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_048_disable-mergeicmps,default,mergeicmps,N/A,3,7.323795,19.00253,416960.0,37.12968892184287,39.33379742419307,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0690,default,ifcvt-simple,GVN,3,7.32389,15.762264,416960.0,37.13146768824029,15.574931291920135,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0060,default,global-outlining,CopyProp,3,7.324156,14.881485,416960.0,37.13644823415307,9.116723739479315,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0930,default,block-placement,InstSimplify-after-simplifycfg,3,7.326066,13.122251,409056.0,37.17221080066957,-3.7826509110410633,-1.9426598906894244,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0277,default,ifcvt-triangle,DeadStoreElimination-initial,3,7.32674,15.505049,416960.0,37.184830680162825,13.688932811482847,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1522,default,ifcvt-triangle,UnreachableEnumBranching,3,7.326743,13.069452,416960.0,37.18488685173327,-4.16979331629973,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0595,default,machine-licm,ForceInline,3,7.326755,14.222619,414704.0,37.18511153801507,4.285666939480137,-0.5887429283728096,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0235,default,vp,DeadStoreElimination-final,3,7.327602,13.742547,416960.0,37.20097064473728,0.7655959385646005,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0727,default,nofree-inference,GVN,3,7.328539,13.562464,416960.0,37.218514898572884,-0.5548413001368102,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0773,default,ifcvt-simple,ImpossiblePredicates,3,7.328794,13.1027,416960.0,37.223289482060686,-3.9260062996888,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0803,default,auto-upgrade-debug-info,ImpossiblePredicates,3,7.328895,14.203084,416960.0,37.225180591598985,4.1424288689347,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0194,default,ifcvt-triangle,DeadStoreElimination-final,3,7.328931,17.051912,416960.0,37.225854650444326,25.0311222928298,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0622,default,copyprop,ForceInline,3,7.328966,14.629383,417328.0,37.22650998543286,7.268215725113136,0.040272317575995586,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0670,default,promote-alloca-to-vector,GVN,3,7.329945,14.906115,416960.0,37.24484064125466,9.297320293230715,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1511,default,block-placement,UnreachableEnumBranching,3,7.331046,12.913919,409056.0,37.265455607607876,-5.3102205917613166,-1.9426598906894244,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0247,default,post-ra,DeadStoreElimination-final,3,7.331551,15.760914,416960.0,37.27491115529942,15.565032577037297,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0795,default,mergeicmps,ImpossiblePredicates,3,7.332402,15.230432,416960.0,37.29084515744891,11.675336230015043,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0468,default,select-optimize,EarlyOtherwiseBranch,3,7.332537,12.707813,416960.0,37.29337287811894,-6.821468391496966,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0220,default,ssc,DeadStoreElimination-final,3,7.335216,15.771112,418176.0,37.343534090526106,15.639808202500415,0.24355163486431408,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0377,default,machine-cse,DestinationPropagation,3,7.335585,13.882373,417856.0,37.35044319369083,1.7908534994596659,0.16684245852909285,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0410,default,partial-inlining,DestinationPropagation,3,7.335691,12.991054,416960.0,37.352427922513186,-4.744637352881275,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0062,default,layout-fsprofile-loader,CopyProp,3,7.3361,13.754307,416960.0,37.36008597995051,0.8518247437662607,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0619,default,cgp-delete-phis,ForceInline,3,7.336639,14.975127,416960.0,37.370178138773746,9.803342598041631,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0066,default,ra-fsprofile-loader,CopyProp,3,7.336803,13.693323,416960.0,37.373248851291386,0.4046667967919859,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0310,default,last-run-tracking,DeadStoreElimination-initial,3,7.337492,14.795461,416960.0,37.38614958863688,8.485962962381798,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0657,default,i2p-p2i-opt,ForceInline,3,7.338096,15.163455,416960.0,37.39745879815308,11.184235321342339,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0451,default,separate-const-offset-from-gep,EarlyOtherwiseBranch,3,7.3382,14.334997,416960.0,37.399406079261844,5.109665295853505,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0243,default,mr-partial-inlining,DeadStoreElimination-final,3,7.338705,13.078366,416960.0,37.40886162695338,-4.104432468547381,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0802,default,type-promotion,ImpossiblePredicates,3,7.33981,14.941775,416960.0,37.42955148873386,9.558793013765655,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0043,default,gep-const-evaluation,CopyProp,3,7.340307,13.065317,416960.0,37.43885724557088,-4.200112713366799,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0758,default,licm-promotion,ImpossiblePredicates,3,7.340308,12.75561,417024.0,37.4388759694277,-6.47100255797457,-0.0326013999424668,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0710,default,machine-dce,GVN,3,7.340654,15.09378,416960.0,37.44535442388566,10.673351647666763,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0135,default,preinline,DataflowConstProp,3,7.341054,15.365765,416960.0,37.45284396661162,12.667649401303716,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1594,default,block-placement,UnreachablePropagation,3,7.341676,12.548561,409056.0,37.46449020555049,-7.989164793365433,-1.9426598906894244,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0144,default,last-run-tracking,DataflowConstProp,3,7.342168,15.858861,416960.0,37.473702343103454,16.283217337503775,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_032_disable-tail-duplicate,default,tail-duplicate,N/A,3,7.343833,16.824259,416624.0,37.50487756470029,23.361883671182593,-0.12848787036149334,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0791,default,icp,ImpossiblePredicates,3,7.344129,15.157912,416960.0,37.51041982631751,11.143591931271523,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0383,default,postra-machine-sink,DestinationPropagation,3,7.345024,14.82997,416992.0,37.527177678166865,8.73899611193143,-0.040272317575984484,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0771,default,ifcvt-diamond,ImpossiblePredicates,3,7.345146,13.069194,416960.0,37.52946198869829,-4.17168507069956,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0415,default,strictnode-mutation,DestinationPropagation,3,7.345704,14.147937,416960.0,37.53990990080101,3.738070032161289,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0177,default,licm-promotion,DeadStoreElimination-final,3,7.346223,15.721959,417024.0,37.549627582487965,15.279399659806824,-0.0326013999424668,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0395,default,nofree-inference,DestinationPropagation,3,7.346473,13.272887,416960.0,37.554308546691686,-2.678130307269311,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0729,default,ondemand-mds-loading,GVN,3,7.347423,13.287947,416960.0,37.57209621066586,-2.567704643465152,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0147,default,nounwind-inference,DataflowConstProp,3,7.347454,15.437642,416992.0,37.57267665022712,13.194678978810437,-0.040272317575984484,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0462,default,machine-sink,EarlyOtherwiseBranch,3,7.347503,13.069486,417520.0,37.573594119211066,-4.169544015332316,0.08629782337712388,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_047_disable-machine-sink,default,machine-sink,N/A,3,7.347773,19.248577,417520.0,37.5786495605511,41.13790786921436,0.08629782337712388,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0275,default,ifcvt-simple,DeadStoreElimination-initial,3,7.347801,13.006471,416960.0,37.5791738285419,-4.631594028919217,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
