Experiment_ID,Type,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_DBL_0963,Double_Disable,-disable-phi-elim-edge-splitting,InstSimplify-after-simplifycfg,-C llvm-args=-disable-phi-elim-edge-splitting -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-phi-elim-edge-splitting AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0964,Double_Disable,-disable-postra-machine-sink,InstSimplify-after-simplifycfg,-C llvm-args=-disable-postra-machine-sink -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-postra-machine-sink AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0965,Double_Disable,-disable-preinline,InstSimplify-after-simplifycfg,-C llvm-args=-disable-preinline -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-preinline AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0966,Double_Disable,-disable-select-optimize,InstSimplify-after-simplifycfg,-C llvm-args=-disable-select-optimize -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-select-optimize AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0967,Double_Disable,-disable-ssc,InstSimplify-after-simplifycfg,-C llvm-args=-disable-ssc -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-ssc AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0968,Double_Disable,-disable-type-promotion,InstSimplify-after-simplifycfg,-C llvm-args=-disable-type-promotion -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-type-promotion AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0969,Double_Disable,-disable-auto-upgrade-debug-info,InstSimplify-after-simplifycfg,-C llvm-args=-disable-auto-upgrade-debug-info -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-auto-upgrade-debug-info AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0970,Double_Disable,-disable-bitcode-version-upgrade,InstSimplify-after-simplifycfg,-C llvm-args=-disable-bitcode-version-upgrade -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-bitcode-version-upgrade AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0971,Double_Disable,-disable-cfi-fixup,InstSimplify-after-simplifycfg,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-cfi-fixup AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0972,Double_Disable,-disable-cgdata-for-merging,InstSimplify-after-simplifycfg,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-cgdata-for-merging AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0973,Double_Disable,-disable-global-outlining,InstSimplify-after-simplifycfg,-C llvm-args=-disable-global-outlining -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-global-outlining AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0974,Double_Disable,-disable-last-run-tracking,InstSimplify-after-simplifycfg,-C llvm-args=-disable-last-run-tracking -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-last-run-tracking AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0975,Double_Disable,-disable-layout-fsprofile-loader,InstSimplify-after-simplifycfg,-C llvm-args=-disable-layout-fsprofile-loader -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-layout-fsprofile-loader AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0976,Double_Disable,-disable-nofree-inference,InstSimplify-after-simplifycfg,-C llvm-args=-disable-nofree-inference -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-nofree-inference AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0977,Double_Disable,-disable-nounwind-inference,InstSimplify-after-simplifycfg,-C llvm-args=-disable-nounwind-inference -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-nounwind-inference AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0978,Double_Disable,-disable-ondemand-mds-loading,InstSimplify-after-simplifycfg,-C llvm-args=-disable-ondemand-mds-loading -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-ondemand-mds-loading AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0979,Double_Disable,-disable-ra-fsprofile-loader,InstSimplify-after-simplifycfg,-C llvm-args=-disable-ra-fsprofile-loader -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-ra-fsprofile-loader AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0980,Double_Disable,-disable-sample-loader-inlining,InstSimplify-after-simplifycfg,-C llvm-args=-disable-sample-loader-inlining -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-sample-loader-inlining AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0981,Double_Disable,-disable-thinlto-funcattrs,InstSimplify-after-simplifycfg,-C llvm-args=-disable-thinlto-funcattrs -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-thinlto-funcattrs AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0982,Double_Disable,-disable-vp,InstSimplify-after-simplifycfg,-C llvm-args=-disable-vp -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-vp AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0983,Double_Disable,-disable-whole-program-visibility,InstSimplify-after-simplifycfg,-C llvm-args=-disable-whole-program-visibility -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-whole-program-visibility AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0984,Double_Disable,-disable-2addr-hack,InstSimplify-after-simplifycfg,-C llvm-args=-disable-2addr-hack -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-2addr-hack AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0985,Double_Disable,-disable-cgp,InstSimplify-after-simplifycfg,-C llvm-args=-disable-cgp -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-cgp AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0986,Double_Disable,-disable-cgp-gc-opts,InstSimplify-after-simplifycfg,-C llvm-args=-disable-cgp-gc-opts -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-cgp-gc-opts AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0987,Double_Disable,-disable-complex-addr-modes,InstSimplify-after-simplifycfg,-C llvm-args=-disable-complex-addr-modes -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-complex-addr-modes AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0988,Double_Disable,-disable-dfa-sched,InstSimplify-after-simplifycfg,-C llvm-args=-disable-dfa-sched -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-dfa-sched AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0989,Double_Disable,-disable-i2p-p2i-opt,InstSimplify-after-simplifycfg,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-i2p-p2i-opt AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0990,Double_Disable,-disable-mr-partial-inlining,InstSimplify-after-simplifycfg,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-mr-partial-inlining AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0991,Double_Disable,-disable-partial-inlining,InstSimplify-after-simplifycfg,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-partial-inlining AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0992,Double_Disable,-disable-partial-libcall-inlining,InstSimplify-after-simplifycfg,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-partial-libcall-inlining AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0993,Double_Disable,-disable-peephole,InstSimplify-after-simplifycfg,-C llvm-args=-disable-peephole -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-peephole AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0994,Double_Disable,-disable-post-ra,InstSimplify-after-simplifycfg,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-post-ra AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0995,Double_Disable,-disable-spill-fusing,InstSimplify-after-simplifycfg,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-spill-fusing AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0996,Double_Disable,-disable-strictnode-mutation,InstSimplify-after-simplifycfg,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-strictnode-mutation AND MIR InstSimplify-after-simplifycfg
EXP_DBL_0997,Double_Disable,-disable-binop-extract-shuffle,InstSimplify-before-inline,-C llvm-args=-disable-binop-extract-shuffle -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-binop-extract-shuffle AND MIR InstSimplify-before-inline
EXP_DBL_0998,Double_Disable,-disable-expand-reductions,InstSimplify-before-inline,-C llvm-args=-disable-expand-reductions -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-expand-reductions AND MIR InstSimplify-before-inline
EXP_DBL_0999,Double_Disable,-disable-interleaved-load-combine,InstSimplify-before-inline,-C llvm-args=-disable-interleaved-load-combine -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-interleaved-load-combine AND MIR InstSimplify-before-inline
EXP_DBL_1000,Double_Disable,-disable-loop-idiom-vectorize-all,InstSimplify-before-inline,-C llvm-args=-disable-loop-idiom-vectorize-all -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-loop-idiom-vectorize-all AND MIR InstSimplify-before-inline
EXP_DBL_1001,Double_Disable,-disable-loop-idiom-vectorize-bytecmp,InstSimplify-before-inline,-C llvm-args=-disable-loop-idiom-vectorize-bytecmp -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-loop-idiom-vectorize-bytecmp AND MIR InstSimplify-before-inline
EXP_DBL_1002,Double_Disable,-disable-promote-alloca-to-vector,InstSimplify-before-inline,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-promote-alloca-to-vector AND MIR InstSimplify-before-inline
EXP_DBL_1003,Double_Disable,-disable-replace-with-vec-lib,InstSimplify-before-inline,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-replace-with-vec-lib AND MIR InstSimplify-before-inline
EXP_DBL_1004,Double_Disable,-disable-vector-combine,InstSimplify-before-inline,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-vector-combine AND MIR InstSimplify-before-inline
EXP_DBL_1005,Double_Disable,-disable-advanced-peeling,InstSimplify-before-inline,-C llvm-args=-disable-advanced-peeling -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-advanced-peeling AND MIR InstSimplify-before-inline
EXP_DBL_1006,Double_Disable,-disable-lftr,InstSimplify-before-inline,-C llvm-args=-disable-lftr -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-lftr AND MIR InstSimplify-before-inline
EXP_DBL_1007,Double_Disable,-disable-licm-promotion,InstSimplify-before-inline,-C llvm-args=-disable-licm-promotion -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-licm-promotion AND MIR InstSimplify-before-inline
EXP_DBL_1008,Double_Disable,-disable-loop-level-heuristics,InstSimplify-before-inline,-C llvm-args=-disable-loop-level-heuristics -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-loop-level-heuristics AND MIR InstSimplify-before-inline
EXP_DBL_1009,Double_Disable,-disable-lsr,InstSimplify-before-inline,-C llvm-args=-disable-lsr -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-lsr AND MIR InstSimplify-before-inline
EXP_DBL_1010,Double_Disable,-disable-machine-licm,InstSimplify-before-inline,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-machine-licm AND MIR InstSimplify-before-inline
EXP_DBL_1011,Double_Disable,-disable-postra-machine-licm,InstSimplify-before-inline,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-postra-machine-licm AND MIR InstSimplify-before-inline
EXP_DBL_1012,Double_Disable,-disable-preheader-prot,InstSimplify-before-inline,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-preheader-prot AND MIR InstSimplify-before-inline
EXP_DBL_1013,Double_Disable,-disable-block-placement,InstSimplify-before-inline,-C llvm-args=-disable-block-placement -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-block-placement AND MIR InstSimplify-before-inline
EXP_DBL_1014,Double_Disable,-disable-branch-fold,InstSimplify-before-inline,-C llvm-args=-disable-branch-fold -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-branch-fold AND MIR InstSimplify-before-inline
EXP_DBL_1015,Double_Disable,-disable-cgp-branch-opts,InstSimplify-before-inline,-C llvm-args=-disable-cgp-branch-opts -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-cgp-branch-opts AND MIR InstSimplify-before-inline
EXP_DBL_1016,Double_Disable,-disable-cgp-select2branch,InstSimplify-before-inline,-C llvm-args=-disable-cgp-select2branch -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-cgp-select2branch AND MIR InstSimplify-before-inline
EXP_DBL_1017,Double_Disable,-disable-chr,InstSimplify-before-inline,-C llvm-args=-disable-chr -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-chr AND MIR InstSimplify-before-inline
EXP_DBL_1018,Double_Disable,-disable-early-ifcvt,InstSimplify-before-inline,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-early-ifcvt AND MIR InstSimplify-before-inline
EXP_DBL_1019,Double_Disable,-disable-early-taildup,InstSimplify-before-inline,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-early-taildup AND MIR InstSimplify-before-inline
EXP_DBL_1020,Double_Disable,-disable-ifcvt-diamond,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-diamond AND MIR InstSimplify-before-inline
EXP_DBL_1021,Double_Disable,-disable-ifcvt-forked-diamond,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-forked-diamond AND MIR InstSimplify-before-inline
EXP_DBL_1022,Double_Disable,-disable-ifcvt-simple,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-simple AND MIR InstSimplify-before-inline
EXP_DBL_1023,Double_Disable,-disable-ifcvt-simple-false,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-simple-false AND MIR InstSimplify-before-inline
EXP_DBL_1024,Double_Disable,-disable-ifcvt-triangle,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-triangle AND MIR InstSimplify-before-inline
EXP_DBL_1025,Double_Disable,-disable-ifcvt-triangle-false,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-triangle-false AND MIR InstSimplify-before-inline
EXP_DBL_1026,Double_Disable,-disable-ifcvt-triangle-rev,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-triangle-rev AND MIR InstSimplify-before-inline
EXP_DBL_1027,Double_Disable,-disable-tail-calls,InstSimplify-before-inline,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-tail-calls AND MIR InstSimplify-before-inline
EXP_DBL_1028,Double_Disable,-disable-tail-duplicate,InstSimplify-before-inline,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-tail-duplicate AND MIR InstSimplify-before-inline
EXP_DBL_1029,Double_Disable,-disable-cgp-ext-ld-promotion,InstSimplify-before-inline,-C llvm-args=-disable-cgp-ext-ld-promotion -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-cgp-ext-ld-promotion AND MIR InstSimplify-before-inline
EXP_DBL_1030,Double_Disable,-disable-cgp-store-extract,InstSimplify-before-inline,-C llvm-args=-disable-cgp-store-extract -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-cgp-store-extract AND MIR InstSimplify-before-inline
EXP_DBL_1031,Double_Disable,-disable-memop-opt,InstSimplify-before-inline,-C llvm-args=-disable-memop-opt -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-memop-opt AND MIR InstSimplify-before-inline
EXP_DBL_1032,Double_Disable,-disable-separate-const-offset-from-gep,InstSimplify-before-inline,-C llvm-args=-disable-separate-const-offset-from-gep -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-separate-const-offset-from-gep AND MIR InstSimplify-before-inline
EXP_DBL_1033,Double_Disable,-disable-adv-copy-opt,InstSimplify-before-inline,-C llvm-args=-disable-adv-copy-opt -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-adv-copy-opt AND MIR InstSimplify-before-inline
EXP_DBL_1034,Double_Disable,-disable-cgp-delete-phis,InstSimplify-before-inline,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-cgp-delete-phis AND MIR InstSimplify-before-inline
EXP_DBL_1035,Double_Disable,-disable-cleanups,InstSimplify-before-inline,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-cleanups AND MIR InstSimplify-before-inline
EXP_DBL_1036,Double_Disable,-disable-constant-hoisting,InstSimplify-before-inline,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-constant-hoisting AND MIR InstSimplify-before-inline
EXP_DBL_1037,Double_Disable,-disable-copyprop,InstSimplify-before-inline,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-copyprop AND MIR InstSimplify-before-inline
EXP_DBL_1038,Double_Disable,-disable-demotion,InstSimplify-before-inline,-C llvm-args=-disable-demotion -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-demotion AND MIR InstSimplify-before-inline
EXP_DBL_1039,Double_Disable,-disable-gep-const-evaluation,InstSimplify-before-inline,-C llvm-args=-disable-gep-const-evaluation -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-gep-const-evaluation AND MIR InstSimplify-before-inline
EXP_DBL_1040,Double_Disable,-disable-icp,InstSimplify-before-inline,-C llvm-args=-disable-icp -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-icp AND MIR InstSimplify-before-inline
EXP_DBL_1041,Double_Disable,-disable-machine-cse,InstSimplify-before-inline,-C llvm-args=-disable-machine-cse -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-machine-cse AND MIR InstSimplify-before-inline
